# k[h/Mpc]   Q1   Q2    Q3    Q5    Q8     Qs2    
# 
8.5107e-01 2.5967e+02 2.7356e+02 4.7117e+03 2.6614e+02 3.3775e+02 -1.0350e+02
8.5895e-01 2.5680e+02 2.6907e+02 4.7245e+03 2.6336e+02 3.3395e+02 -1.0249e+02
8.6690e-01 2.5398e+02 2.6788e+02 4.6526e+03 2.6061e+02 3.3018e+02 -1.0159e+02
8.7493e-01 2.5113e+02 2.6423e+02 4.7127e+03 2.5786e+02 3.2643e+02 -1.0053e+02
8.8302e-01 2.4837e+02 2.6192e+02 4.6084e+03 2.5515e+02 3.2273e+02 -9.9669e+01
8.9120e-01 2.4555e+02 2.5962e+02 4.6813e+03 2.5243e+02 3.1903e+02 -9.8603e+01
8.9945e-01 2.4284e+02 2.5599e+02 4.5858e+03 2.4975e+02 3.1538e+02 -9.7738e+01
9.0778e-01 2.4007e+02 2.5494e+02 4.6290e+03 2.4707e+02 3.1175e+02 -9.6715e+01
9.1618e-01 2.3737e+02 2.5042e+02 4.5805e+03 2.4442e+02 3.0816e+02 -9.5801e+01
9.2466e-01 2.3468e+02 2.4991e+02 4.5639e+03 2.4178e+02 3.0459e+02 -9.4856e+01
9.3322e-01 2.3199e+02 2.4539e+02 4.5794e+03 2.3915e+02 3.0104e+02 -9.3874e+01
9.4186e-01 2.2936e+02 2.4445e+02 4.5007e+03 2.3656e+02 2.9754e+02 -9.3010e+01
9.5058e-01 2.2669e+02 2.4086e+02 4.5672e+03 2.3396e+02 2.9405e+02 -9.1976e+01
9.5938e-01 2.2412e+02 2.3869e+02 4.4541e+03 2.3141e+02 2.9060e+02 -9.1160e+01
9.6826e-01 2.2148e+02 2.3658e+02 4.5336e+03 2.2885e+02 2.8717e+02 -9.0121e+01
9.7723e-01 2.1895e+02 2.3297e+02 4.4311e+03 2.2633e+02 2.8378e+02 -8.9300e+01
9.8627e-01 2.1637e+02 2.3221e+02 4.4775e+03 2.2381e+02 2.8041e+02 -8.8309e+01
9.9540e-01 2.1386e+02 2.2764e+02 4.4268e+03 2.2132e+02 2.7707e+02 -8.7435e+01
1.0046e+00 2.1135e+02 2.2745e+02 4.4080e+03 2.1884e+02 2.7376e+02 -8.6531e+01
1.0139e+00 2.0885e+02 2.2290e+02 4.4266e+03 2.1638e+02 2.7048e+02 -8.5585e+01
1.0233e+00 2.0641e+02 2.2221e+02 4.3411e+03 2.1394e+02 2.6724e+02 -8.4769e+01
1.0328e+00 2.0392e+02 2.1870e+02 4.4142e+03 2.1151e+02 2.6400e+02 -8.3769e+01
1.0423e+00 2.0155e+02 2.1667e+02 4.2926e+03 2.0912e+02 2.6082e+02 -8.3005e+01
1.0520e+00 1.9910e+02 2.1476e+02 4.3787e+03 2.0672e+02 2.5764e+02 -8.2000e+01
1.0617e+00 1.9676e+02 2.1117e+02 4.2697e+03 2.0437e+02 2.5452e+02 -8.1231e+01
1.0716e+00 1.9436e+02 2.1072e+02 4.3192e+03 2.0201e+02 2.5140e+02 -8.0280e+01
1.0815e+00 1.9203e+02 2.0611e+02 4.2667e+03 1.9969e+02 2.4832e+02 -7.9453e+01
1.0915e+00 1.8971e+02 2.0626e+02 4.2457e+03 1.9738e+02 2.4527e+02 -7.8597e+01
1.1016e+00 1.8739e+02 2.0170e+02 4.2677e+03 1.9508e+02 2.4224e+02 -7.7692e+01
1.1118e+00 1.8515e+02 2.0128e+02 4.1756e+03 1.9282e+02 2.3926e+02 -7.6930e+01
1.1221e+00 1.8284e+02 1.9785e+02 4.2553e+03 1.9055e+02 2.3627e+02 -7.5967e+01
1.1325e+00 1.8065e+02 1.9596e+02 4.1256e+03 1.8833e+02 2.3335e+02 -7.5260e+01
1.1430e+00 1.7838e+02 1.9427e+02 4.2179e+03 1.8609e+02 2.3042e+02 -7.4293e+01
1.1535e+00 1.7623e+02 1.9070e+02 4.1030e+03 1.8391e+02 2.2755e+02 -7.3579e+01
1.1642e+00 1.7401e+02 1.9056e+02 4.1552e+03 1.8172e+02 2.2468e+02 -7.2672e+01
1.1750e+00 1.7187e+02 1.8592e+02 4.1014e+03 1.7956e+02 2.2186e+02 -7.1895e+01
1.1859e+00 1.6973e+02 1.8639e+02 4.0783e+03 1.7741e+02 2.1906e+02 -7.1090e+01
1.1968e+00 1.6759e+02 1.8182e+02 4.1038e+03 1.7528e+02 2.1628e+02 -7.0230e+01
1.2079e+00 1.6553e+02 1.8166e+02 4.0054e+03 1.7318e+02 2.1354e+02 -6.9526e+01
1.2191e+00 1.6340e+02 1.7833e+02 4.0914e+03 1.7108e+02 2.1080e+02 -6.8605e+01
1.2304e+00 1.6140e+02 1.7658e+02 3.9545e+03 1.6902e+02 2.0813e+02 -6.7958e+01
1.2418e+00 1.5931e+02 1.7511e+02 4.0526e+03 1.6696e+02 2.0544e+02 -6.7035e+01
1.2533e+00 1.5734e+02 1.7157e+02 3.9327e+03 1.6494e+02 2.0282e+02 -6.6378e+01
1.2649e+00 1.5530e+02 1.7174e+02 3.9872e+03 1.6291e+02 2.0019e+02 -6.5520e+01
1.2766e+00 1.5334e+02 1.6708e+02 3.9327e+03 1.6092e+02 1.9761e+02 -6.4795e+01
1.2884e+00 1.5138e+02 1.6787e+02 3.9074e+03 1.5894e+02 1.9505e+02 -6.4046e+01
1.3003e+00 1.4942e+02 1.6332e+02 3.9363e+03 1.5697e+02 1.9251e+02 -6.3233e+01
1.3124e+00 1.4754e+02 1.6340e+02 3.8326e+03 1.5504e+02 1.9002e+02 -6.2590e+01
1.3245e+00 1.4558e+02 1.6018e+02 3.9240e+03 1.5310e+02 1.8752e+02 -6.1714e+01
1.3368e+00 1.4376e+02 1.5857e+02 3.7813e+03 1.5121e+02 1.8508e+02 -6.1129e+01
1.3492e+00 1.4184e+02 1.5732e+02 3.8839e+03 1.4930e+02 1.8263e+02 -6.0253e+01
1.3617e+00 1.4005e+02 1.5382e+02 3.7605e+03 1.4745e+02 1.8024e+02 -5.9655e+01
1.3743e+00 1.3818e+02 1.5428e+02 3.8165e+03 1.4558e+02 1.7785e+02 -5.8849e+01
1.3870e+00 1.3639e+02 1.4962e+02 3.7620e+03 1.4375e+02 1.7550e+02 -5.8179e+01
1.3998e+00 1.3461e+02 1.5070e+02 3.7347e+03 1.4193e+02 1.7317e+02 -5.7486e+01
1.4128e+00 1.3282e+02 1.4618e+02 3.7666e+03 1.4012e+02 1.7086e+02 -5.6722e+01
1.4259e+00 1.3111e+02 1.4649e+02 3.6588e+03 1.3835e+02 1.6860e+02 -5.6139e+01
1.4391e+00 1.2932e+02 1.4340e+02 3.7543e+03 1.3657e+02 1.6632e+02 -5.5311e+01
1.4524e+00 1.2767e+02 1.4190e+02 3.6076e+03 1.3484e+02 1.6411e+02 -5.4787e+01
1.4658e+00 1.2591e+02 1.4088e+02 3.7133e+03 1.3309e+02 1.6189e+02 -5.3960e+01
1.4794e+00 1.2429e+02 1.3742e+02 3.5880e+03 1.3139e+02 1.5972e+02 -5.3420e+01
1.4931e+00 1.2259e+02 1.3815e+02 3.6447e+03 1.2969e+02 1.5755e+02 -5.2666e+01
1.5069e+00 1.2097e+02 1.3351e+02 3.5909e+03 1.2801e+02 1.5543e+02 -5.2050e+01
1.5209e+00 1.1935e+02 1.3485e+02 3.5619e+03 1.2635e+02 1.5332e+02 -5.1414e+01
1.5349e+00 1.1771e+02 1.3040e+02 3.5964e+03 1.2470e+02 1.5122e+02 -5.0702e+01
1.5492e+00 1.1618e+02 1.3091e+02 3.4859e+03 1.2309e+02 1.4917e+02 -5.0178e+01
1.5635e+00 1.1454e+02 1.2795e+02 3.5840e+03 1.2145e+02 1.4711e+02 -4.9399e+01
1.5780e+00 1.1306e+02 1.2657e+02 3.4355e+03 1.1988e+02 1.4512e+02 -4.8933e+01
1.5926e+00 1.1145e+02 1.2576e+02 3.5425e+03 1.1828e+02 1.4310e+02 -4.8157e+01
1.6073e+00 1.0999e+02 1.2236e+02 3.4172e+03 1.1674e+02 1.4115e+02 -4.7673e+01
1.6222e+00 1.0845e+02 1.2333e+02 3.4734e+03 1.1518e+02 1.3919e+02 -4.6973e+01
1.6372e+00 1.0698e+02 1.1876e+02 3.4212e+03 1.1366e+02 1.3727e+02 -4.6409e+01
1.6524e+00 1.0552e+02 1.2031e+02 3.3906e+03 1.1215e+02 1.3537e+02 -4.5830e+01
1.6677e+00 1.0404e+02 1.1596e+02 3.4270e+03 1.1065e+02 1.3347e+02 -4.5167e+01
1.6831e+00 1.0265e+02 1.1662e+02 3.3154e+03 1.0918e+02 1.3163e+02 -4.4699e+01
1.6987e+00 1.0117e+02 1.1383e+02 3.4145e+03 1.0770e+02 1.2977e+02 -4.3971e+01
1.7144e+00 9.9838e+01 1.1255e+02 3.2664e+03 1.0627e+02 1.2798e+02 -4.3560e+01
1.7303e+00 9.8382e+01 1.1193e+02 3.3728e+03 1.0482e+02 1.2616e+02 -4.2835e+01
1.7463e+00 9.7069e+01 1.0862e+02 3.2494e+03 1.0342e+02 1.2440e+02 -4.2403e+01
1.7625e+00 9.5674e+01 1.0978e+02 3.3040e+03 1.0201e+02 1.2263e+02 -4.1757e+01
1.7788e+00 9.4352e+01 1.0531e+02 3.2542e+03 1.0063e+02 1.2091e+02 -4.1242e+01
1.7953e+00 9.3037e+01 1.0701e+02 3.2223e+03 9.9259e+01 1.1920e+02 -4.0716e+01
1.8119e+00 9.1696e+01 1.0281e+02 3.2599e+03 9.7891e+01 1.1749e+02 -4.0103e+01
1.8287e+00 9.0456e+01 1.0358e+02 3.1489e+03 9.6571e+01 1.1584e+02 -3.9688e+01
1.8456e+00 8.9112e+01 1.0095e+02 3.2471e+03 9.5221e+01 1.1416e+02 -3.9009e+01
1.8627e+00 8.7922e+01 9.9772e+01 3.1019e+03 9.3938e+01 1.1256e+02 -3.8647e+01
1.8799e+00 8.6605e+01 9.9319e+01 3.2054e+03 9.2615e+01 1.1092e+02 -3.7975e+01
1.8973e+00 8.5429e+01 9.6117e+01 3.0863e+03 9.1356e+01 1.0935e+02 -3.7589e+01
1.9149e+00 8.4172e+01 9.7415e+01 3.1378e+03 9.0073e+01 1.0776e+02 -3.6995e+01
1.9326e+00 8.2984e+01 9.3090e+01 3.0912e+03 8.8827e+01 1.0621e+02 -3.6526e+01
1.9505e+00 8.1804e+01 9.4891e+01 3.0587e+03 8.7591e+01 1.0468e+02 -3.6051e+01
1.9686e+00 8.0596e+01 9.0868e+01 3.0962e+03 8.6354e+01 1.0315e+02 -3.5485e+01
1.9868e+00 7.9488e+01 9.1704e+01 2.9884e+03 8.5165e+01 1.0167e+02 -3.5117e+01
2.0052e+00 7.8274e+01 8.9267e+01 3.0827e+03 8.3941e+01 1.0017e+02 -3.4488e+01
2.0237e+00 7.7213e+01 8.8161e+01 2.9441e+03 8.2788e+01 9.8735e+01 -3.4169e+01
2.0425e+00 7.6025e+01 8.7861e+01 3.0417e+03 8.1591e+01 9.7263e+01 -3.3548e+01
2.0614e+00 7.4975e+01 8.4789e+01 2.9297e+03 8.0460e+01 9.5862e+01 -3.3203e+01
2.0805e+00 7.3844e+01 8.6172e+01 2.9767e+03 7.9302e+01 9.4437e+01 -3.2659e+01
2.0997e+00 7.2780e+01 8.2047e+01 2.9338e+03 7.8179e+01 9.3053e+01 -3.2232e+01
2.1192e+00 7.1724e+01 8.3872e+01 2.9016e+03 7.7069e+01 9.1684e+01 -3.1803e+01
2.1388e+00 7.0636e+01 8.0084e+01 2.9370e+03 7.5952e+01 9.0313e+01 -3.1282e+01
2.1586e+00 6.9649e+01 8.0933e+01 2.8358e+03 7.4887e+01 8.8998e+01 -3.0953e+01
2.1786e+00 6.8556e+01 7.8703e+01 2.9222e+03 7.3781e+01 8.7646e+01 -3.0374e+01
2.1987e+00 6.7611e+01 7.7671e+01 2.7944e+03 7.2749e+01 8.6373e+01 -3.0089e+01
2.2191e+00 6.6542e+01 7.7481e+01 2.8822e+03 7.1668e+01 8.5053e+01 -2.9520e+01
2.2396e+00 6.5607e+01 7.4593e+01 2.7802e+03 7.0654e+01 8.3807e+01 -2.9208e+01
2.2604e+00 6.4594e+01 7.5969e+01 2.8208e+03 6.9612e+01 8.2534e+01 -2.8714e+01
2.2813e+00 6.3643e+01 7.2125e+01 2.7821e+03 6.8605e+01 8.1302e+01 -2.8326e+01
2.3024e+00 6.2702e+01 7.3876e+01 2.7512e+03 6.7610e+01 8.0084e+01 -2.7939e+01
2.3237e+00 6.1730e+01 7.0392e+01 2.7823e+03 6.6607e+01 7.8862e+01 -2.7466e+01
2.3452e+00 6.0856e+01 7.1195e+01 2.6905e+03 6.5658e+01 7.7697e+01 -2.7173e+01
2.3669e+00 5.9879e+01 6.9190e+01 2.7660e+03 6.4666e+01 7.6494e+01 -2.6651e+01
2.3889e+00 5.9047e+01 6.8236e+01 2.6517e+03 6.3752e+01 7.5370e+01 -2.6399e+01
2.4110e+00 5.8096e+01 6.8122e+01 2.7275e+03 6.2786e+01 7.4199e+01 -2.5889e+01
2.4333e+00 5.7273e+01 6.5476e+01 2.6368e+03 6.1890e+01 7.3101e+01 -2.5615e+01
2.4558e+00 5.6378e+01 6.6781e+01 2.6706e+03 6.0966e+01 7.1978e+01 -2.5178e+01
2.4785e+00 5.5541e+01 6.3296e+01 2.6355e+03 6.0076e+01 7.0893e+01 -2.4837e+01
2.5015e+00 5.4716e+01 6.4907e+01 2.6066e+03 5.9199e+01 6.9824e+01 -2.4501e+01
2.5246e+00 5.3862e+01 6.1787e+01 2.6321e+03 5.8313e+01 6.8750e+01 -2.4086e+01
2.5480e+00 5.3100e+01 6.2511e+01 2.5503e+03 5.7482e+01 6.7732e+01 -2.3837e+01
2.5716e+00 5.2242e+01 6.0745e+01 2.6144e+03 5.6607e+01 6.6674e+01 -2.3379e+01
2.5954e+00 5.1518e+01 5.9879e+01 2.5128e+03 5.5806e+01 6.5693e+01 -2.3168e+01
2.6194e+00 5.0684e+01 5.9808e+01 2.5777e+03 5.4955e+01 6.4665e+01 -2.2722e+01
2.6437e+00 4.9966e+01 5.7440e+01 2.4960e+03 5.4167e+01 6.3704e+01 -2.2489e+01
2.6682e+00 4.9180e+01 5.8615e+01 2.5248e+03 5.3352e+01 6.2717e+01 -2.2106e+01
2.6929e+00 4.8445e+01 5.5518e+01 2.4914e+03 5.2565e+01 6.1763e+01 -2.1809e+01
2.7178e+00 4.7720e+01 5.6943e+01 2.4646e+03 5.1790e+01 6.0822e+01 -2.1514e+01
2.7430e+00 4.6962e+01 5.4179e+01 2.4862e+03 5.1002e+01 5.9872e+01 -2.1144e+01
2.7684e+00 4.6289e+01 5.4803e+01 2.4098e+03 5.0261e+01 5.8971e+01 -2.0925e+01
2.7940e+00 4.5524e+01 5.3236e+01 2.4692e+03 4.9479e+01 5.8032e+01 -2.0509e+01
2.8198e+00 4.4879e+01 5.2448e+01 2.3715e+03 4.8760e+01 5.7159e+01 -2.0321e+01
2.8459e+00 4.4133e+01 5.2379e+01 2.4347e+03 4.7997e+01 5.6244e+01 -1.9911e+01
2.8723e+00 4.3490e+01 5.0254e+01 2.3536e+03 4.7287e+01 5.5385e+01 -1.9701e+01
2.8989e+00 4.2787e+01 5.1302e+01 2.3830e+03 4.6555e+01 5.4507e+01 -1.9348e+01
2.9257e+00 4.2128e+01 4.8514e+01 2.3502e+03 4.5847e+01 5.3654e+01 -1.9075e+01
2.9528e+00 4.1479e+01 4.9805e+01 2.3215e+03 4.5150e+01 5.2815e+01 -1.8808e+01
2.9801e+00 4.0802e+01 4.7299e+01 2.3486e+03 4.4446e+01 5.1972e+01 -1.8464e+01
3.0077e+00 4.0202e+01 4.7883e+01 2.2638e+03 4.3778e+01 5.1167e+01 -1.8272e+01
3.0356e+00 3.9522e+01 4.6465e+01 2.3355e+03 4.3086e+01 5.0340e+01 -1.7885e+01
3.0637e+00 3.8949e+01 4.5748e+01 2.2245e+03 4.2438e+01 4.9560e+01 -1.7727e+01
3.0920e+00 3.8288e+01 4.5743e+01 2.3016e+03 4.1767e+01 4.8759e+01 -1.7347e+01
3.1207e+00 3.7720e+01 4.3739e+01 2.2101e+03 4.1131e+01 4.7995e+01 -1.7168e+01
3.1496e+00 3.7100e+01 4.4841e+01 2.2456e+03 4.0488e+01 4.7226e+01 -1.6848e+01
3.1787e+00 3.6519e+01 4.2152e+01 2.2145e+03 3.9860e+01 4.6475e+01 -1.6606e+01
3.2081e+00 3.5949e+01 4.3539e+01 2.1769e+03 3.9243e+01 4.5736e+01 -1.6375e+01
3.2378e+00 3.5353e+01 4.1088e+01 2.2215e+03 3.8627e+01 4.5000e+01 -1.6058e+01
3.2678e+00 3.4827e+01 4.1788e+01 2.1139e+03 3.8030e+01 4.4287e+01 -1.5908e+01
3.2981e+00 3.4229e+01 4.0438e+01 2.2129e+03 3.7430e+01 4.3572e+01 -1.5543e+01
3.3286e+00 3.3728e+01 3.9772e+01 2.0756e+03 3.6849e+01 4.2877e+01 -1.5429e+01
3.3594e+00 3.3147e+01 3.9946e+01 2.1766e+03 3.6269e+01 4.2186e+01 -1.5070e+01
3.3905e+00 3.2650e+01 3.7846e+01 2.0688e+03 3.5701e+01 4.1508e+01 -1.4933e+01
3.4219e+00 3.2105e+01 3.9284e+01 2.1127e+03 3.5139e+01 4.0839e+01 -1.4637e+01
3.4536e+00 3.1597e+01 3.6355e+01 2.0836e+03 3.4586e+01 4.0181e+01 -1.4428e+01
3.4855e+00 3.1098e+01 3.8161e+01 2.0364e+03 3.4040e+01 3.9531e+01 -1.4232e+01
3.5178e+00 3.0574e+01 3.5469e+01 2.0984e+03 3.3505e+01 3.8894e+01 -1.3935e+01
3.5504e+00 3.0117e+01 3.6478e+01 1.9715e+03 3.2972e+01 3.8261e+01 -1.3831e+01
3.5833e+00 2.9588e+01 3.5107e+01 2.0912e+03 3.2453e+01 3.7644e+01 -1.3475e+01
3.6164e+00 2.9157e+01 3.4438e+01 1.9373e+03 3.1936e+01 3.7030e+01 -1.3411e+01
3.6499e+00 2.8640e+01 3.4955e+01 2.0510e+03 3.1429e+01 3.6428e+01 -1.3063e+01
3.6837e+00 2.8213e+01 3.2488e+01 1.9369e+03 3.0931e+01 3.5837e+01 -1.2966e+01
3.7178e+00 2.7730e+01 3.4557e+01 1.9836e+03 3.0434e+01 3.5247e+01 -1.2695e+01
3.7522e+00 2.7288e+01 3.1092e+01 1.9553e+03 2.9953e+01 3.4678e+01 -1.2509e+01
3.7869e+00 2.6854e+01 3.3525e+01 1.9088e+03 2.9471e+01 3.4106e+01 -1.2351e+01
3.8220e+00 2.6388e+01 3.0468e+01 1.9686e+03 2.8999e+01 3.3548e+01 -1.2066e+01
3.8574e+00 2.6002e+01 3.1789e+01 1.8499e+03 2.8540e+01 3.3002e+01 -1.2002e+01
3.8931e+00 2.5520e+01 3.0458e+01 1.9578e+03 2.8070e+01 3.2449e+01 -1.1663e+01
3.9291e+00 2.5164e+01 2.9692e+01 1.8207e+03 2.7636e+01 3.1932e+01 -1.1628e+01
3.9655e+00 2.4693e+01 3.0582e+01 1.9179e+03 2.7171e+01 3.1386e+01 -1.1308e+01
4.0022e+00 2.4335e+01 2.7809e+01 1.8190e+03 2.6750e+01 3.0887e+01 -1.1230e+01
4.0393e+00 2.3906e+01 3.0292e+01 1.8583e+03 2.6306e+01 3.0364e+01 -1.0990e+01
4.0767e+00 2.3518e+01 2.6617e+01 1.8293e+03 2.5882e+01 2.9864e+01 -1.0826e+01
4.1144e+00 2.3149e+01 2.9268e+01 1.7959e+03 2.5474e+01 2.9380e+01 -1.0688e+01
4.1525e+00 2.2725e+01 2.6223e+01 1.8331e+03 2.5035e+01 2.8868e+01 -1.0439e+01
4.1909e+00 2.2410e+01 2.7588e+01 1.7471e+03 2.4665e+01 2.8425e+01 -1.0380e+01
4.2297e+00 2.1967e+01 2.6337e+01 1.8188e+03 2.4219e+01 2.7908e+01 -1.0086e+01
4.2689e+00 2.1676e+01 2.5670e+01 1.7200e+03 2.3869e+01 2.7489e+01 -1.0052e+01
4.3084e+00 2.1250e+01 2.6464e+01 1.7846e+03 2.3438e+01 2.6988e+01 -9.7727e+00
4.3483e+00 2.0947e+01 2.4039e+01 1.7118e+03 2.3086e+01 2.6569e+01 -9.7037e+00
4.3886e+00 2.0568e+01 2.6164e+01 1.7372e+03 2.2690e+01 2.6106e+01 -9.4915e+00
4.4292e+00 2.0230e+01 2.3043e+01 1.7121e+03 2.2318e+01 2.5670e+01 -9.3498e+00
4.4702e+00 1.9911e+01 2.5238e+01 1.6874e+03 2.1966e+01 2.5254e+01 -9.2254e+00
4.5116e+00 1.9536e+01 2.2696e+01 1.7090e+03 2.1574e+01 2.4800e+01 -9.0093e+00
4.5533e+00 1.9266e+01 2.3801e+01 1.6460e+03 2.1258e+01 2.4421e+01 -8.9547e+00
4.5955e+00 1.8875e+01 2.2725e+01 1.6941e+03 2.0861e+01 2.3964e+01 -8.6980e+00
4.6380e+00 1.8625e+01 2.2206e+01 1.6198e+03 2.0560e+01 2.3604e+01 -8.6660e+00
4.6810e+00 1.8250e+01 2.2741e+01 1.6649e+03 2.0178e+01 2.3163e+01 -8.4217e+00
4.7243e+00 1.7987e+01 2.0862e+01 1.6085e+03 1.9873e+01 2.2802e+01 -8.3588e+00
4.7680e+00 1.7655e+01 2.2413e+01 1.6243e+03 1.9524e+01 2.2395e+01 -8.1743e+00
4.8122e+00 1.7361e+01 2.0020e+01 1.6058e+03 1.9202e+01 2.2018e+01 -8.0456e+00
4.8567e+00 1.7082e+01 2.1605e+01 1.5801e+03 1.8890e+01 2.1652e+01 -7.9403e+00
4.9017e+00 1.6756e+01 1.9674e+01 1.6021e+03 1.8552e+01 2.1261e+01 -7.7449e+00
4.9471e+00 1.6519e+01 2.0420e+01 1.5415e+03 1.8271e+01 2.0928e+01 -7.7021e+00
4.9929e+00 1.6181e+01 1.9604e+01 1.5887e+03 1.7929e+01 2.0535e+01 -7.4719e+00
5.0391e+00 1.5961e+01 1.9135e+01 1.5164e+03 1.7662e+01 2.0218e+01 -7.4478e+00
5.0857e+00 1.5638e+01 1.9513e+01 1.5617e+03 1.7335e+01 1.9841e+01 -7.2316e+00
5.1328e+00 1.5408e+01 1.8047e+01 1.5070e+03 1.7065e+01 1.9523e+01 -7.1781e+00
5.1803e+00 1.5123e+01 1.9168e+01 1.5228e+03 1.6766e+01 1.9176e+01 -7.0179e+00
5.2283e+00 1.4868e+01 1.7341e+01 1.5077e+03 1.6485e+01 1.8849e+01 -6.9052e+00
5.2767e+00 1.4628e+01 1.8484e+01 1.4782e+03 1.6216e+01 1.8533e+01 -6.8169e+00
5.3255e+00 1.4349e+01 1.7006e+01 1.5072e+03 1.5927e+01 1.8200e+01 -6.6465e+00
5.3748e+00 1.4142e+01 1.7524e+01 1.4383e+03 1.5678e+01 1.7906e+01 -6.6133e+00
5.4246e+00 1.3857e+01 1.6875e+01 1.4957e+03 1.5394e+01 1.7579e+01 -6.4143e+00
5.4748e+00 1.3661e+01 1.6457e+01 1.4142e+03 1.5151e+01 1.7294e+01 -6.3959e+00
5.5255e+00 1.3392e+01 1.6748e+01 1.4693e+03 1.4883e+01 1.6983e+01 -6.2100e+00
5.5766e+00 1.3188e+01 1.5516e+01 1.4096e+03 1.4639e+01 1.6699e+01 -6.1643e+00
5.6283e+00 1.2948e+01 1.6475e+01 1.4292e+03 1.4388e+01 1.6408e+01 -6.0272e+00
5.6804e+00 1.2727e+01 1.4881e+01 1.4157e+03 1.4145e+01 1.6125e+01 -5.9301e+00
5.7330e+00 1.2517e+01 1.5947e+01 1.3818e+03 1.3905e+01 1.5847e+01 -5.8554e+00
5.7860e+00 1.2285e+01 1.4579e+01 1.4179e+03 1.3669e+01 1.5573e+01 -5.7085e+00
5.8396e+00 1.2095e+01 1.5102e+01 1.3407e+03 1.3435e+01 1.5301e+01 -5.6813e+00
5.8937e+00 1.1861e+01 1.4504e+01 1.4071e+03 1.3209e+01 1.5038e+01 -5.5076e+00
5.9482e+00 1.1680e+01 1.4050e+01 1.3193e+03 1.2980e+01 1.4774e+01 -5.4931e+00
6.0033e+00 1.1456e+01 1.4504e+01 1.3805e+03 1.2761e+01 1.4519e+01 -5.3284e+00
6.0589e+00 1.1273e+01 1.3094e+01 1.3184e+03 1.2541e+01 1.4265e+01 -5.2902e+00
6.1150e+00 1.1066e+01 1.4393e+01 1.3392e+03 1.2325e+01 1.4015e+01 -5.1692e+00
6.1716e+00 1.0876e+01 1.2504e+01 1.3253e+03 1.2115e+01 1.3772e+01 -5.0843e+00
6.2287e+00 1.0693e+01 1.3934e+01 1.2925e+03 1.1904e+01 1.3528e+01 -5.0226e+00
6.2864e+00 1.0491e+01 1.2328e+01 1.3273e+03 1.1700e+01 1.3293e+01 -4.8883e+00
6.3446e+00 1.0332e+01 1.3035e+01 1.2560e+03 1.1500e+01 1.3061e+01 -4.8732e+00
6.4033e+00 1.0122e+01 1.2438e+01 1.3171e+03 1.1297e+01 1.2828e+01 -4.7104e+00
6.4626e+00 9.9757e+00 1.1927e+01 1.2378e+03 1.1109e+01 1.2609e+01 -4.7093e+00
6.5224e+00 9.7708e+00 1.2621e+01 1.2898e+03 1.0907e+01 1.2378e+01 -4.5564e+00
6.5828e+00 9.6220e+00 1.1000e+01 1.2335e+03 1.0725e+01 1.2167e+01 -4.5320e+00
6.6437e+00 9.4395e+00 1.2576e+01 1.2496e+03 1.0534e+01 1.1947e+01 -4.4247e+00
6.7052e+00 9.2737e+00 1.0482e+01 1.2360e+03 1.0350e+01 1.1735e+01 -4.3501e+00
6.7673e+00 9.1240e+00 1.2071e+01 1.2102e+03 1.0178e+01 1.1535e+01 -4.3016e+00
6.8299e+00 8.9369e+00 1.0398e+01 1.2380e+03 9.9873e+00 1.1318e+01 -4.1745e+00
6.8932e+00 8.8158e+00 1.1183e+01 1.1816e+03 9.8335e+00 1.1138e+01 -4.1722e+00
6.9570e+00 8.6171e+00 1.0634e+01 1.2280e+03 9.6382e+00 1.0916e+01 -4.0186e+00
7.0214e+00 8.5078e+00 1.0210e+01 1.1633e+03 9.4938e+00 1.0747e+01 -4.0303e+00
7.0864e+00 8.3179e+00 1.0880e+01 1.2012e+03 9.3045e+00 1.0532e+01 -3.8895e+00
7.1520e+00 8.1996e+00 9.4041e+00 1.1551e+03 9.1581e+00 1.0362e+01 -3.8758e+00
7.2182e+00 8.0379e+00 1.0784e+01 1.1663e+03 8.9878e+00 1.0167e+01 -3.7797e+00
7.2850e+00 7.8953e+00 8.9271e+00 1.1556e+03 8.8300e+00 9.9860e+00 -3.7139e+00
7.3525e+00 7.7692e+00 1.0270e+01 1.1331e+03 8.6839e+00 9.8165e+00 -3.6747e+00
7.4205e+00 7.6010e+00 8.8722e+00 1.1542e+03 8.5120e+00 9.6223e+00 -3.5586e+00
7.4892e+00 7.5033e+00 9.5252e+00 1.1048e+03 8.3853e+00 9.4731e+00 -3.5638e+00
7.5586e+00 7.3243e+00 9.0888e+00 1.1420e+03 8.2084e+00 9.2745e+00 -3.4240e+00
7.6285e+00 7.2366e+00 8.7318e+00 1.0872e+03 8.0902e+00 9.1350e+00 -3.4397e+00
7.6992e+00 7.0688e+00 9.2326e+00 1.1209e+03 7.9234e+00 8.9471e+00 -3.3120e+00
7.7704e+00 6.9695e+00 8.0623e+00 1.0836e+03 7.8005e+00 8.8039e+00 -3.3006e+00
7.8424e+00 6.8295e+00 9.1063e+00 1.0935e+03 7.6534e+00 8.6364e+00 -3.2158e+00
7.9150e+00 6.7058e+00 7.7129e+00 1.0844e+03 7.5164e+00 8.4799e+00 -3.1577e+00
7.9882e+00 6.5978e+00 8.7265e+00 1.0601e+03 7.3895e+00 8.3334e+00 -3.1265e+00
